 -49295.88, 107.96, -54790.20, -39584.49, -187500.02, -23244.09, -28716.20, -38133.21, -44066.55, -51948.00, -51943.64, -54575.78, -27995.69, 9054.24, -187500.02, -187500.02
 -49254.77, -87.26, -54786.31, -39564.98, -187500.02, -23232.36, -28715.08, -38114.57, -44035.91, -51939.82, -51909.60, -54551.49, -28106.92, 8894.94, -187500.02, -187500.02
 -49281.77, 89.63, -54764.86, -39570.39, -187500.02, -23238.68, -28668.53, -38108.85, -44046.57, -51941.34, -51933.58, -54568.05, -27973.36, 9075.48, -187500.02, -187500.02
 -49256.47, -49.55, -54793.87, -39587.75, -187500.02, -23255.25, -28750.15, -38120.86, -44037.52, -51938.95, -51915.34, -54559.31, -28134.18, 8860.01, -187500.02, -187500.02
 -49285.15, 56.73, -54769.10, -39584.67, -187500.02, -23244.23, -28751.56, -38141.02, -44041.29, -51949.45, -51925.54, -54569.64, -27955.13, 9076.37, -187500.02, -187500.02
 -49234.01, -21.44, -54779.54, -39572.62, -187500.02, -23242.13, -28699.93, -38095.17, -44020.64, -51920.80, -51901.22, -54543.30, -28138.97, 8841.17, -187500.02, -187500.02
 -49261.61, 13.30, -54747.78, -39563.41, -187500.02, -23224.96, -28714.88, -38112.92, -44034.01, -51945.54, -51929.00, -54569.66, -27936.48, 9063.79, -187500.02, -187500.02
 -49264.05, 1.50, -54795.66, -39597.72, -187500.02, -23261.66, -28731.27, -38119.07, -44045.03, -51939.30, -51935.89, -54569.73, -28138.83, 8825.12, -187500.02, -187500.02
 -49282.24, -23.29, -54767.32, -39579.86, -187500.02, -23238.50, -28707.22, -38115.80, -44041.63, -51948.52, -51940.40, -54570.62, -27926.36, 9070.29, -187500.02, -187500.02
 -49275.00, 49.64, -54810.61, -39602.66, -187500.02, -23254.08, -28695.12, -38114.98, -44052.40, -51934.81, -51943.22, -54564.90, -28140.20, 8828.58, -187500.02, -187500.02
 -49287.27, -52.30, -54783.30, -39585.90, -187500.02, -23238.53, -28724.18, -38119.60, -44041.05, -51945.81, -51935.68, -54562.24, -27922.13, 9050.27, -187500.02, -187500.02
 -49254.32, 71.32, -54787.52, -39580.51, -187500.02, -23245.63, -28731.40, -38114.21, -44034.66, -51921.40, -51925.09, -54545.81, -28132.71, 8831.49, -187500.02, -187500.02
 -49275.87, -69.34, -54769.55, -39562.47, -187500.02, -23226.81, -28698.34, -38109.81, -44027.48, -51938.19, -51919.50, -54551.42, -27935.86, 9046.96, -187500.02, -187500.02
 -49260.56, 114.49, -54783.83, -39574.81, -187500.02, -23238.24, -28697.56, -38092.63, -44033.70, -51924.89, -51917.49, -54549.70, -28133.89, 8839.06, -187500.02, -187500.02
 -49263.55, -127.67, -54757.19, -39559.95, -187500.02, -23217.76, -28699.88, -38091.84, -44028.40, -51954.95, -51927.37, -54575.78, -27953.47, 9003.60, -187500.02, -187500.02
 -49301.11, 123.38, -54802.56, -39619.18, -187500.02, -23284.19, -28754.71, -38149.38, -44050.61, -51957.50, -51949.43, -54587.94, -28093.57, 8876.62, -187500.02, -187500.02
 -49267.27, -115.11, -54772.32, -39575.80, -187500.02, -23231.06, -28706.34, -38099.91, -44027.14, -51952.89, -51924.93, -54569.88, -27961.14, 8993.45, -187500.02, -187500.02
 -49275.11, 142.47, -54778.89, -39596.41, -187500.02, -23243.71, -28741.06, -38127.80, -44027.84, -51933.56, -51932.24, -54563.78, -28071.55, 8894.43, -187500.02, -187500.02
 -49238.66, -142.45, -54750.89, -39557.47, -187500.02, -23214.97, -28688.08, -38082.23, -43991.96, -51910.83, -51894.49, -54530.88, -27982.88, 8951.18, -187500.02, -187500.02
 -49269.50, 134.71, -54752.05, -39572.20, -187500.02, -23233.90, -28699.46, -38101.86, -44035.19, -51934.77, -51938.41, -54563.94, -28039.57, 8922.24, -187500.02, -187500.02
