 -39801.37, 3165.39, -49374.33, -27954.14, -15439.67, -12699.17, -7292.52, -32275.36, -29121.68, -37678.25, -36203.66, -39424.68, -29886.25, 5749.81, -2265.44, -187500.02
 -38589.37, 3929.24, -47764.04, -26750.54, -69060.18, -11721.81, -5662.01, -31471.28, -28522.43, -37048.15, -35534.60, -38795.83, -28842.64, 5991.79, -938.93, -187500.02
 -38597.89, 3798.16, -47758.57, -26745.45, -69172.81, -11720.58, -5659.73, -31458.85, -28520.36, -37056.55, -35523.74, -38790.09, -28752.17, 6104.98, -862.64, -187500.02
 -38609.80, 3942.56, -47772.25, -26765.99, -69026.03, -11722.60, -5675.53, -31478.32, -28531.11, -37076.87, -35541.44, -38814.36, -28839.63, 6003.95, -917.05, -187500.02
 -38599.11, 3788.22, -47750.99, -26755.62, -69162.30, -11727.09, -5660.40, -31465.35, -28498.52, -37052.55, -35495.11, -38779.87, -28756.39, 6063.40, -886.63, -187500.02
 -38583.94, 3929.37, -47726.88, -26732.91, -69027.57, -11692.58, -5650.57, -31458.54, -28510.41, -37071.21, -35519.83, -38805.04, -28806.03, 6018.10, -898.18, -187500.02
 -38604.19, 3782.21, -47744.09, -26759.22, -69158.98, -11730.51, -5661.76, -31479.48, -28514.34, -37087.02, -35518.24, -38808.68, -28769.98, 6028.15, -890.16, -187500.02
 -38592.74, 3914.53, -47719.70, -26752.38, -69019.19, -11723.02, -5654.63, -31468.69, -28501.11, -37074.26, -35515.02, -38807.88, -28794.81, 6006.36, -898.65, -187500.02
 -38595.80, 3761.53, -47732.64, -26767.17, -69171.41, -11762.99, -5659.80, -31451.68, -28519.91, -37082.57, -35525.30, -38814.63, -28774.85, 5978.58, -927.04, -187500.02
 -38614.58, 3902.70, -47746.86, -26770.57, -69012.15, -11746.04, -5662.37, -31479.30, -28515.53, -37069.72, -35527.71, -38809.04, -28790.34, 6038.84, -870.20, -187500.02
 -38575.18, 3777.31, -47739.59, -26751.73, -69146.88, -11739.29, -5653.27, -31458.69, -28504.11, -37049.33, -35511.31, -38788.81, -28789.58, 5961.66, -947.27, -187500.02
 -38601.84, 3888.42, -47743.50, -26748.22, -69025.34, -11712.49, -5669.65, -31487.33, -28512.60, -37055.14, -35526.71, -38798.96, -28782.23, 6074.18, -858.24, -187500.02
 -38583.67, 3794.07, -47752.64, -26752.04, -69125.61, -11753.98, -5670.10, -31462.94, -28513.29, -37053.91, -35526.60, -38794.29, -28812.98, 5959.76, -957.17, -187500.02
 -38614.45, 3876.53, -47755.15, -26746.45, -69020.44, -11714.15, -5674.50, -31489.65, -28512.06, -37050.65, -35521.82, -38788.57, -28779.10, 6103.43, -849.81, -187500.02
 -38577.81, 3814.41, -47747.84, -26739.23, -69098.83, -11721.72, -5657.47, -31449.35, -28517.61, -37054.77, -35526.53, -38794.71, -28817.97, 5949.92, -969.02, -187500.02
 -38607.47, 3851.63, -47748.38, -26744.98, -69038.10, -11705.65, -5672.27, -31461.35, -28512.91, -37060.44, -35518.60, -38799.97, -28770.74, 6109.49, -850.35, -187500.02
