 -40656.30, 3047.12, -50348.55, -28770.70, -32648.68, -13396.27, -8306.35, -32827.76, -30427.83, -38864.32, -37477.37, -40617.39, -31778.70, 5033.61, -8189.50, -187500.02
 -40177.89, 3062.75, -49814.46, -28304.71, -21307.96, -13002.70, -7749.80, -32569.55, -30117.25, -38645.45, -37203.89, -40379.70, -31305.99, 5355.77, -6224.87, -187500.02
 -40218.41, 3525.85, -49852.01, -28340.18, -21040.70, -13023.49, -7755.36, -32591.95, -30147.99, -38662.19, -37239.61, -40407.80, -31458.31, 5222.40, -6275.23, -187500.02
 -40164.47, 3043.21, -49806.79, -28293.75, -21321.48, -13000.87, -7714.44, -32539.94, -30100.94, -38640.89, -37191.80, -40373.22, -31318.12, 5295.62, -6254.87, -187500.02
 -40228.60, 3523.60, -49855.65, -28342.46, -21049.22, -13028.65, -7776.95, -32622.39, -30147.76, -38660.92, -37238.27, -40403.37, -31421.72, 5264.60, -6240.00, -187500.02
 -40156.18, 3042.05, -49795.71, -28287.81, -21327.21, -13003.44, -7693.65, -32536.72, -30106.70, -38630.30, -37190.73, -40364.84, -31306.08, 5234.76, -6284.13, -187500.02
 -40236.80, 3505.16, -49839.54, -28341.77, -21070.41, -13026.89, -7751.58, -32613.81, -30158.96, -38696.93, -37255.84, -40434.66, -31402.14, 5311.20, -6197.00, -187500.02
 -40203.93, 3064.92, -49835.02, -28358.06, -21304.65, -13075.01, -7747.76, -32581.49, -30144.01, -38697.71, -37236.38, -40424.63, -31362.58, 5179.28, -6288.60, -187500.02
 -40270.13, 3481.78, -49858.83, -28380.23, -21066.70, -13060.64, -7779.97, -32644.07, -30158.85, -38698.38, -37254.86, -40433.10, -31383.99, 5334.87, -6162.82, -187500.02
 -40155.27, 3076.76, -49789.45, -28315.17, -21301.75, -13020.18, -7691.57, -32530.64, -30098.19, -38646.10, -37195.56, -40380.75, -31354.18, 5128.54, -6326.71, -187500.02
 -40256.03, 3420.60, -49834.96, -28357.86, -21115.98, -13026.53, -7743.27, -32611.11, -30176.35, -38715.57, -37267.73, -40451.02, -31365.20, 5379.71, -6138.97, -187500.02
 -40192.68, 3132.62, -49824.05, -28351.02, -21257.71, -13054.11, -7727.02, -32555.72, -30125.66, -38673.88, -37217.73, -40406.01, -31408.98, 5099.57, -6309.67, -187500.02
 -40248.96, 3388.68, -49828.21, -28338.12, -21113.21, -13000.94, -7729.75, -32611.02, -30155.63, -38691.20, -37247.41, -40428.45, -31338.49, 5415.56, -6092.33, -187500.02
 -40189.08, 3194.73, -49832.77, -28342.79, -21207.49, -13044.01, -7756.35, -32569.22, -30133.39, -38672.29, -37222.92, -40410.01, -31404.18, 5074.20, -6305.76, -187500.02
 -40228.02, 3325.00, -49823.13, -28327.19, -21143.43, -13014.01, -7760.32, -32621.52, -30110.01, -38663.62, -37208.01, -40396.55, -31302.61, 5426.20, -6083.43, -187500.02
 -40170.96, 3243.04, -49823.78, -28325.83, -21188.42, -13041.57, -7730.69, -32549.41, -30127.18, -38666.21, -37218.96, -40399.70, -31437.91, 5058.24, -6302.61, -187500.02
 -40218.77, 3262.35, -49827.87, -28320.29, -21181.79, -13022.57, -7738.53, -32609.79, -30100.54, -38663.04, -37204.37, -40387.25, -31287.14, 5437.60, -6077.57, -187500.02
 -40174.73, 3302.81, -49830.53, -28324.53, -21155.72, -13038.87, -7737.82, -32569.84, -30122.69, -38671.40, -37223.54, -40402.72, -31434.84, 5059.00, -6297.22, -187500.02
 -40223.39, 3199.29, -49823.96, -28327.06, -21211.40, -13033.55, -7772.17, -32624.38, -30114.73, -38671.64, -37217.11, -40399.70, -31266.96, 5428.99, -6079.38, -187500.02
 -40184.41, 3347.24, -49838.18, -28346.91, -21136.88, -13072.51, -7745.68, -32587.12, -30147.16, -38675.47, -37237.51, -40410.99, -31436.54, 5057.77, -6300.11, -187500.02
 -40232.56, 3130.59, -49836.61, -28336.15, -21263.46, -13038.46, -7733.86, -32602.97, -30140.46, -38694.18, -37231.84, -40417.14, -31280.95, 5399.51, -6093.98, -187500.02
