-73840.62,-44610.91,-8603.25,-16702.18,6606.66,1878.91,-32350.19,-19877.65,1025.59,22836.78,-17355.48,-30591,11092.99,9092.67,-8863.52,-8447.77
-52588.4,-46368.27,8021.46,-13188.22,1854.08,4835.51,-29376.16,-14951.55,-457.43,22051.2,-15287.5,-28160.2,20636.81,16600.3,-5484.83,-7052.56
-52581.79,-46360.58,8025.71,-13178.43,1866.77,4842.1,-29363.11,-14934.54,-443.68,22065.48,-15274.51,-28145.38,20642.15,16611.21,-5470.14,-7038.99
-52577,-46356.6,8028.34,-13177.36,1867.33,4839.49,-29363.57,-14945.2,-440.6,22066.54,-15272.25,-28144.2,20657.21,16607.14,-5474.57,-7049.54
-52576.24,-46357.98,8021.68,-13181.87,1859.96,4833.83,-29380.03,-14952.62,-439.44,22067.12,-15269.33,-28143.53,20652.99,16608.62,-5476.2,-7047.68
-52573.96,-46354.3,8026.49,-13174.9,1868.36,4837.27,-29358.7,-14939.15,-433.04,22071.95,-15261.95,-28137.76,20663.65,16611.77,-5472,-7045.96
-52573.58,-46352.66,8026.44,-13179.44,1860.47,4834.86,-29376.76,-14948.96,-436.84,22073.13,-15266.44,-28143.1,20655.96,16600.53,-5485.77,-7058.14
-52573.13,-46346.61,8027.32,-13178.63,1863.55,4834.44,-29377.5,-14946.88,-437.69,22078.52,-15269.21,-28144.31,20663.38,16603.37,-5483.8,-7058.39
-52588.02,-46358.32,8007.33,-13193.52,1850.84,4828.33,-29401.51,-14961.3,-437.29,22075.37,-15272.01,-28148.38,20655.63,16606.29,-5492.25,-7061.83
-52576.02,-46346.72,8012.03,-13183.37,1861.3,4840.09,-29378.24,-14938.34,-427.14,22085.96,-15260.83,-28139.33,20666.8,16616.78,-5476.56,-7052.58
-52577.07,-46347.32,8011.49,-13184.13,1863.64,4839.78,-29359.64,-14941.72,-430.32,22085.78,-15261.99,-28139.66,20658.73,16618.28,-5477.21,-7052.87
-52579.53,-46346.27,8006.75,-13181.02,1864.65,4846.1,-29361.83,-14936.87,-443.93,22083.95,-15274,-28147.39,20666.49,16613.36,-5488.27,-7058.59
-52594.35,-46360.82,7992.72,-13190.99,1848.91,4836.94,-29373.37,-14942.5,-428.21,22096.06,-15260.34,-28132.91,20661.75,16617.09,-5480.33,-7046.16
-52570,-46333.62,8011.51,-13168.26,1866.24,4853.95,-29373.23,-14926.38,-420.26,22109.76,-15250.01,-28121.85,20678.74,16629.76,-5467.33,-7032.89
-52566.72,-46331.1,8017.86,-13156.1,1877.14,4863.36,-29346.41,-14916.37,-415.72,22119.11,-15245.74,-28117.24,20670.83,16640.34,-5461.45,-7024.73
-52568.26,-46331.61,8017.88,-13159.25,1874.55,4859.09,-29343.28,-14922.23,-414.56,22119.29,-15243.46,-28116.33,20669.71,16636.29,-5462.12,-7024.17
-52571.48,-46333.6,8013.77,-13159.23,1881.53,4859.72,-29347.84,-14928.68,-416.59,22120.13,-15245.23,-28115.16,20671.74,16626.66,-5468.51,-7026.56
-52568.62,-46328.06,8014.82,-13156.82,1885.5,4861.82,-29361.25,-14921.67,-413.17,22130.48,-15242.75,-28110.89,20672.26,16631.46,-5472.58,-7022.58
-52569.22,-46328.01,8013.61,-13158.34,1884.74,4863.52,-29356.02,-14913.8,-420.68,22121.19,-15251.38,-28120.66,20672.44,16621.79,-5476.36,-7030.03
-52581.83,-46341.22,7997.72,-13172.08,1874.08,4850.06,-29358.03,-14921.8,-420.77,22122.5,-15251.58,-28121.98,20675.88,16620.13,-5478.03,-7031.3
-52571.86,-46333.49,8007.56,-13165.11,1879.78,4857.77,-29351.19,-14916.35,-419.97,22126.19,-15249.63,-28121.36,20682.56,16633.54,-5469.36,-7025.96
-52566.9,-46328.95,8015.02,-13158.23,1880.18,4859.67,-29342.21,-14911.99,-412.21,22141.79,-15242.66,-28111.03,20683.81,16643.6,-5465.05,-7019.86
-52569.54,-46328.79,8015.47,-13157.13,1877.9,4862.09,-29353.94,-14918.29,-416.14,22140.16,-15248.63,-28115.12,20684.46,16642.64,-5466.81,-7020.82
